assigned_method,gpu_id,budget,variant,actual_bops,repeat_count,engine_sha256,frame_order_hash,int8_count,fp16_count,fp32_count,parameter_count_base,parameter_count_pruned,parameter_reduction,AP@0.3_across_runs_mean,AP@0.3_across_runs_std,AP@0.3_across_runs_min,AP@0.3_across_runs_max,AP@0.5_across_runs_mean,AP@0.5_across_runs_std,AP@0.5_across_runs_min,AP@0.5_across_runs_max,AP@0.7_across_runs_mean,AP@0.7_across_runs_std,AP@0.7_across_runs_min,AP@0.7_across_runs_max,mAP_across_runs_mean,mAP_across_runs_std,mAP_across_runs_min,mAP_across_runs_max,forward_mean_ms_across_runs_mean,forward_mean_ms_across_runs_std,forward_mean_ms_across_runs_min,forward_mean_ms_across_runs_max,forward_p50_ms_across_runs_mean,forward_p50_ms_across_runs_std,forward_p50_ms_across_runs_min,forward_p50_ms_across_runs_max,forward_p90_ms_across_runs_mean,forward_p90_ms_across_runs_std,forward_p90_ms_across_runs_min,forward_p90_ms_across_runs_max,forward_p99_ms_across_runs_mean,forward_p99_ms_across_runs_std,forward_p99_ms_across_runs_min,forward_p99_ms_across_runs_max,postprocess_mean_ms_across_runs_mean,postprocess_mean_ms_across_runs_std,postprocess_mean_ms_across_runs_min,postprocess_mean_ms_across_runs_max,postprocess_p50_ms_across_runs_mean,postprocess_p50_ms_across_runs_std,postprocess_p50_ms_across_runs_min,postprocess_p50_ms_across_runs_max,postprocess_p90_ms_across_runs_mean,postprocess_p90_ms_across_runs_std,postprocess_p90_ms_across_runs_min,postprocess_p90_ms_across_runs_max,postprocess_p99_ms_across_runs_mean,postprocess_p99_ms_across_runs_std,postprocess_p99_ms_across_runs_min,postprocess_p99_ms_across_runs_max,total_mean_ms_across_runs_mean,total_mean_ms_across_runs_std,total_mean_ms_across_runs_min,total_mean_ms_across_runs_max,total_p50_ms_across_runs_mean,total_p50_ms_across_runs_std,total_p50_ms_across_runs_min,total_p50_ms_across_runs_max,total_p90_ms_across_runs_mean,total_p90_ms_across_runs_std,total_p90_ms_across_runs_min,total_p90_ms_across_runs_max,total_p99_ms_across_runs_mean,total_p99_ms_across_runs_std,total_p99_ms_across_runs_min,total_p99_ms_across_runs_max,speedup_vs_same_gpu_fp32_across_runs_mean,speedup_vs_same_gpu_fp32_across_runs_std,speedup_vs_same_gpu_fp32_across_runs_min,speedup_vs_same_gpu_fp32_across_runs_max
ga,0,0.15,prune_quant,0.1545257717370987,5,ebe44ee96e4652e6b66b13dc89033b05e3ede730446d60485a0623665e02fe62,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,10,31,29,,,,0.8261612931558961,9.230844178891018e-05,0.8260232487332496,0.8262815528587287,0.7814328290134208,8.498996616635196e-05,0.7813194107082851,0.7815671087388625,0.6022817460151739,0.0001037309524448407,0.6020922831824531,0.6023799587811346,0.7366252893948303,8.731417698915841e-05,0.7364949189457951,0.7367370699429839,6.1142690779003726,0.2404720415635581,5.817147495137614,6.434841224747079,4.6547848886499805,0.06380903924747953,4.573697689920664,4.735688368479411,4.989264104515314,0.18321194632216667,4.734661880259712,5.164295776436726,26.594456131867712,3.950887558740186,22.067793641848098,32.723614796982915,5.3301510886253265,0.5079488296355307,4.667515512331987,6.030503681914484,4.83747161924839,0.3610578654474353,4.393636016175151,5.290802102535963,6.965805683284998,0.7455332866783655,5.8571443893015385,7.846699934452772,13.573125582188329,4.45666258721872,8.64556670188903,20.81579769961527,11.444420166525699,0.7479883866529636,10.484663007469601,12.465344906661564,9.531025495380163,0.42660077400452273,8.998865649725001,10.02979907207191,12.10021446769436,1.0045505717942582,10.716079268604517,13.386449667935569,48.655044607807625,8.086011994619613,37.115140718707615,59.97308995573681,1.540377935203588,0.017193572061944617,1.5171582467590357,1.5680521026231877
ga,0,0.15,prune_only,0.1545257717370987,5,f9919a0d448f23cddffc4dffa911f500402ccfaf5a09e9dad1dac821b2a1fbd2,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4298167,0.21348007636522603,0.8262200981302252,5.2760297320621116e-05,0.8261301255713639,0.8262748238977772,0.7816030495193855,0.00010558368831600576,0.7814188414510307,0.7817103639964783,0.6024303856045135,0.00017967849073825595,0.6021454902337413,0.6026420074377753,0.7367511777513747,9.946209639760143e-05,0.736613568645398,0.7368622256551457,7.97994957305144,0.23702470782219345,7.5093827500418096,8.150442998944111,6.150477814177672,0.0635621487755729,6.062201379487912,6.222799342746536,6.543263491864006,0.22216258921687387,6.182568008080125,6.820599750305218,32.17629757708224,3.1266870376922413,27.021027030407943,36.019062135975034,5.376407806462227,0.3727806695414721,4.635500953943495,5.599160447025379,4.874533228576183,0.29927368803624643,4.327314905822277,5.164527101442218,6.9203102495521325,0.5671132909794793,5.805384833365679,7.302354043349625,14.90771614387629,4.509615608870362,7.719544908031817,21.69885394163428,13.356357379513668,0.6087758878059475,12.144883703985304,13.74960344596949,11.057752805451551,0.34827723878247246,10.425830104698736,11.347160519411165,13.715247111395001,0.973711974105175,11.920747843881447,14.874877423668902,51.95294885522238,5.478876649668393,41.69661018375151,57.40304148133622,1.1657489623538304,0.014078959142527908,1.1478976993416778,1.1864697192593041
ga,0,0.15,quant_only,0.1545257717370987,5,f1d0bb24a6cd2b807d7fe5c4721fc7dc625db44a86b9a39e9e54be6aa686c43e,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,10,31,29,5464791,5464791,0.0,0.8262293447687286,3.2095924066330314e-05,0.8261827354630693,0.8262742920888727,0.7814607464753239,6.947212305150741e-05,0.7813534482681865,0.7815588575486845,0.6023238646825604,0.00016998299949932513,0.6021944430195237,0.6026520807484816,0.7366713186422043,6.429787026941819e-05,0.7366073944588609,0.7367939880608008,6.305502698015271,0.24635235692650917,5.88349361441688,6.509234843350835,4.748374052966635,0.06368859797996738,4.66720131225884,4.827162949368358,5.3808663723369445,0.5399450222160671,4.801812302321196,6.402427361657223,28.879936259847938,4.499604584385338,23.19218691437245,36.02013018912184,5.5653295296730025,0.5543800350134337,4.594013942801224,6.00110361695627,4.938834719359875,0.43688937776551245,4.253004910424352,5.475299898535013,7.646075543016197,1.2993287175964072,5.9216090478003025,9.820245392620567,16.86868876405059,5.341957818580762,8.130843387916682,23.72081920504567,11.870832227688274,0.8000033598233599,10.477507557218104,12.49930466009359,9.73120982137819,0.49702086027376885,8.93960994047423,10.32260696714123,13.252569458757838,1.9362467225729971,10.804634029045701,16.65507551903526,52.767115151499226,13.236609025259538,35.43289563927957,75.37489526904169,1.5100157119330324,0.017277704171958768,1.492270527559093,1.5410988058137338
ga,0,0.1,prune_quant,0.10495740920305252,5,444f64eb6e10496a62a770fea05a926b2ca0add9aa4bf8ebd8795c3a3772b51b,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,14,47,9,,,,0.826121428535525,3.977173227588671e-05,0.8260614978989599,0.8261753505165453,0.7815669970745529,7.068455948840545e-05,0.7814507145305846,0.7816459733657601,0.6023402011380506,0.0001403326676146243,0.6021632297639338,0.6025890607201283,0.7366762089160428,7.41376983431466e-05,0.7365584807311594,0.7367917950832714,5.007348380934635,0.2874640318853142,4.544306344159874,5.36742677959142,3.6186170298606157,0.06632904625821254,3.4973993121335902,3.6984646382431188,4.246841414521137,0.6560319188102375,3.6284465808421373,5.5076238078375646,23.782849930216198,4.564750308786395,15.367861005157414,27.277303400127423,5.684667418759302,0.7297878044444696,4.454312287999839,6.532707897131006,4.9857149831950665,0.463260157011903,4.182948963716626,5.607241997495294,7.903390470892191,1.8959214936951327,5.599199887365103,11.258399672806263,17.81682912260293,6.3168603871848985,7.297828188166018,26.580412117764354,10.692015799693937,1.0147706532982397,8.998618632159712,11.900134676722427,8.68091993033886,0.5442738705762369,7.716379050786296,9.390757807220021,12.206274652853608,2.4685920255287805,9.227807571490606,16.604276467114687,46.05478648840542,13.54595539905834,23.017457049951656,62.705116666224804,1.9820415423935855,0.04716025960622221,1.9165617940354722,2.056561955582512
ga,0,0.1,prune_only,0.10495740920305252,5,0000c2936eb42dd348e807acf69741a0ba821e8158dc87df0878ee563b409f44,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4258667,0.22070816614944655,0.8262191258300762,4.440124631506659e-05,0.8261649506608372,0.8262828461969721,0.78158928839086,6.94580449944772e-05,0.7815182882102346,0.7816956029602223,0.6023947432664907,0.00013318308173673803,0.6022348434080547,0.6026318022804186,0.7367343858291422,2.6462427361725054e-05,0.7367057572585312,0.7367759212811161,8.111529446815895,0.22913537561214456,7.788068390615702,8.463996519874806,6.203050212934613,0.039757541425527745,6.163571417952578,6.260438356548548,7.046295783172051,0.8102480913982638,6.520752236247063,8.657411097859343,33.22919000807762,4.032191678937517,26.46139711139978,37.98322292664001,5.754890073561398,0.3906226826859804,5.106533147694512,6.2610489135902725,5.066942609846592,0.2685325588770935,4.612951073795557,5.413201171904802,7.990710204467177,1.2747478816718145,6.851543253287673,10.452690441161396,17.07641597092148,4.493917706425603,10.062954453751432,24.02719934470943,13.866419520377296,0.6165134637771249,12.894601538310216,14.725045433465079,11.33806686848402,0.3139623358549917,10.799530272682507,11.754020815715194,15.127126025035977,1.8785845629504714,13.344507369523246,18.721019756048918,57.561135912921124,13.388884790980926,38.05985611861925,78.32380639077512,1.1558285183116883,0.01374095757515396,1.133949473167897,1.1735953916488029
ga,0,0.1,quant_only,0.10495740920305252,5,57d2e8e3fd851c2a4b17a590cbb495b00e90cec99c266fc84b58aa560144515a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,14,47,9,5464791,5464791,0.0,0.8262927216681591,0.0001024202958022091,0.8261910143527794,0.8264792195524162,0.78162254523784,5.609759780753668e-05,0.7815401318910754,0.7816913287468895,0.6023096899371213,0.00012545575004210547,0.6021024605014752,0.6024968305872496,0.7367416522810402,5.276309699376239e-05,0.7366926684739968,0.7368173505605262,5.071231485558776,0.25370844678430543,4.604114362402906,5.348617340782867,3.671002993360162,0.08009429785627059,3.524777324249347,3.762306567902366,4.343803397690257,0.6018420660172391,3.7016439717262988,5.451815947890282,24.91755444369143,5.307004391132776,16.100557316084274,32.600774643932745,5.669950417416298,0.6864253789798545,4.497051419655893,6.423484117819268,4.9224804155528545,0.41877767488524487,4.1827301029115915,5.460446933284402,7.79284899123013,1.6505863819574964,5.657759681344032,10.604871017858388,17.387447400018548,5.669569028745908,8.050772277638313,25.336449490860097,10.741181902975075,0.9348423421538218,9.1011657820588,11.772101458602135,8.691963460296392,0.5365064391640803,7.7270816545933485,9.38419330244263,12.452732554326456,2.4307912055735676,9.474068523074191,16.713622429718576,49.041159044943,13.516270467987814,24.749872206390062,62.472385792055135,1.9539841925071362,0.050262244735218765,1.9007862528708106,2.040588016534112
ga,0,0.05,prune_quant,0.0548066571354866,5,4cb7794d5dfcb46da51c52d7439e8c2a6fa5bd6e2f206fce4f875fdda0373e89,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,32,37,1,,,,0.7965901198613526,9.47381518778781e-05,0.796457426217863,0.7966930856135583,0.7536461523643325,0.0002686361103451772,0.7531820913546856,0.753991208803187,0.5726013251067252,0.00019529636051000924,0.5723659271063589,0.5728421675196164,0.7076125324441368,0.00014803695602557922,0.7074323647300623,0.7078421539787872,4.670602187105821,0.21986773862756506,4.247761501685806,4.825149336517432,3.2734620540092387,0.05458853264414519,3.1678618397563696,3.3168920781463385,3.837494126831492,0.5054413025637036,3.25750542494158,4.782035915801923,24.564561080797752,4.554809244189813,16.472204184769595,29.984032173320905,5.324510713834097,0.6110977658076112,4.119140574164051,5.78337882100378,4.668412869796157,0.42778419400316636,3.872768022119999,5.042086122557521,7.356024477630854,1.406948720324514,5.054099811241031,9.443612070754172,16.09310694970185,5.9327570450192395,6.54908229596912,24.876647600904082,9.995112900939919,0.8280019774571401,8.366902075849858,10.608528157521212,8.004639530554414,0.4968805666618104,7.056673057377338,8.423856304337582,11.353286113590004,1.911437424577207,8.304915080467861,14.311986975371841,48.19314676646563,13.00271910342157,25.94858176073903,65.00835322153485,2.190797084165818,0.044600494145818854,2.134212686579189,2.270496231416314
ga,0,0.05,prune_only,0.0548066571354866,5,fa75ddde006d1314d70311836560da320315abb03c29d01abaaf20afdf13123b,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,3053007,0.44133142511763035,0.8256044738242574,2.4015087877774135e-05,0.8255750970580406,0.825629124818329,0.781268567390183,7.404901544815822e-05,0.7811339066754048,0.7813325915522245,0.6021737821964632,0.0001045130090462669,0.6019811285988605,0.602265446724146,0.7363489411369679,3.134795578567004e-05,0.7363100103233147,0.7363903700660592,7.704836147477619,0.22031442883556665,7.307688498431208,7.917409266407846,5.8237183218201,0.04909510221220922,5.76242501847446,5.86879098167022,6.532698720693588,0.5682049547273449,5.871760255346696,7.5167006192108,33.16528403260703,4.17664178640685,24.929003659619177,36.07302855388272,5.484354510162048,0.5709782724460193,4.432542872958223,6.024356655799406,4.790733754634857,0.33188000724449107,4.182819975540042,5.123320966959,7.642633151262999,1.3818516300250656,5.44791161082685,9.358606021851301,15.816574433818436,6.054150841028038,7.1410165540873916,23.94938100129364,13.189190657639667,0.790591523189994,11.74023137138943,13.921663237757146,10.66718480239312,0.37357709714516124,9.966021791721385,10.971461422741413,14.508644848441085,2.181694282117814,11.318030518790085,17.643569797898337,57.503942932920154,15.242888264684346,33.26404158645255,80.09792403937823,1.231105893330029,0.012177962189229383,1.212542609248663,1.2481929648984063
ga,0,0.05,quant_only,0.0548066571354866,5,5c3e250360740ad3ea1275e5e0752a52fd423c3c4abedd0e2e31bbb3e074645e,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,32,37,1,5464791,5464791,0.0,0.8040260484292799,0.0001214031909666304,0.8038403996212798,0.8041826911528832,0.757914193253636,0.00041481564867031404,0.7575398412665306,0.7586216353330073,0.5604300549047907,0.000400143502960226,0.5601735236604621,0.561225341273452,0.7074567655292355,0.00023710745825689653,0.7072539845484332,0.707895792075913,4.7681933206174465,0.22430520788341235,4.41573609268105,5.076627671267079,3.3912083910157285,0.05990996895192223,3.327883624782165,3.4932480193674564,3.733499894539515,0.17025308808499787,3.439198061823845,3.908053133636713,24.857858667139592,3.640793386707962,17.614796844611213,27.028900251403314,5.205135552817513,0.5358801605950875,4.2539010050328105,5.884464846948935,4.643496451899409,0.43030510334056643,4.02851402759552,5.274445051327348,6.876759463921189,0.8723695104066218,5.251658894121647,7.718451181426644,15.522781755775188,4.596364913114149,6.739872237667433,19.42478967830536,9.97332887343496,0.7562597957430974,8.66963709771386,10.961092518216015,8.086637423063317,0.5013473846530264,7.3863885675867405,8.847117346401015,10.923515890414517,1.2548229656752987,8.642485598102212,12.126305637260279,44.431567110733525,9.134881744948563,26.36106666176548,50.91928816709977,2.1145922065895055,0.03357956591696777,2.0665692619874827,2.1613190783632645
greedy,1,,fp32,1.0,5,c85eb9c4cf7e2ee3713815ef042486587c9a2cae118496e32ea30aa7791686a5,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,,,0.0,0.826197245114928,3.97310170131398e-05,0.8261445905450339,0.8262507654750187,0.7815724670793155,4.0685785458219544e-05,0.7815036033534507,0.781613503606537,0.6021543405538426,0.00017018588508490004,0.6018503690833094,0.6023735679377613,0.7366413509160288,7.613709898410614e-05,0.7365101781701546,0.7367344671324759,8.855597806849087,0.1917058824841448,8.532149163007983,9.128414712726892,7.145383550475041,0.05740366448469877,7.0662602471808595,7.21876237851878,7.438983302563429,0.17611498594779856,7.144575876494248,7.609731688474615,33.32308812934535,4.28412776829976,25.66593159609412,38.639542385919384,5.132010491286879,0.5172123324667849,4.181519670796135,5.698659876725897,4.6849943697452545,0.42030255764157065,3.9762670639902353,5.265237996354699,6.589984018355608,0.8014670931246138,5.082109849900008,7.394241401925684,12.857170030474629,3.533319103568368,6.14654659293592,16.52767898514866,13.987608298135967,0.705468463081405,12.713668833804117,14.82707458945279,11.839736361677447,0.47604866743503826,11.054114283372957,12.502365357552964,14.239660088593762,1.0913029107012064,12.234953216587506,15.286880343531571,49.22791069372019,9.083318740363435,32.58678555176573,59.88572476430386,1.0,0.0,1.0,1.0
greedy,1,0.3,prune_quant,0.3019222021102905,5,529d8537ed038c526e69cc686574b7cc8c1c2ad43df173b170e29f153f6d5d8b,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,26,44,5464791,4316459,0.21013283033148022,0.8261341830887762,6.940672723675189e-05,0.8260533468283496,0.8262157577435822,0.7815839090145917,8.165080016539634e-05,0.7814839737117688,0.7816950318905723,0.6023171164085475,0.00013809185396386416,0.6021145889259389,0.6024865747489718,0.7366784028373051,6.616751706797846e-05,0.7366101333798708,0.736787327470967,8.36387231907989,0.284719342039601,8.118028552081412,8.886548920205023,6.691086090480288,0.05477973100237217,6.591534319644173,6.754374519611399,6.988783115521073,0.17285087073266342,6.715870912497243,7.211288421725233,32.370903880631474,3.9072240686483473,26.535730635112472,38.840538480614924,5.233657139610101,0.5409434295886546,4.480389851473934,5.972098840906583,4.750084038823843,0.5015342849602807,4.03082394041121,5.408069118857384,6.740578804165125,0.8371175486264731,5.523874517530204,7.791943149641156,13.49057829193769,2.862895124357969,9.778088396415106,17.486639190465205,13.59752945868999,0.8068694712355704,12.60699801243639,14.858647761111605,11.45324227400124,0.55980954351327,10.63735402810077,12.205736866841715,13.985929007952413,1.1601544046034662,12.320059910416605,15.4864553672572,48.867273518181925,7.053893388176487,38.32609374695714,57.72155473628341,1.0679119558723185,0.005578542113763624,1.0611181752430772,1.0751805656996238
greedy,1,0.3,prune_only,0.3019222021102905,5,4f1e6c967a81a2ba8c2004b1c85c381813a4f44b8964b3525bf07114a8633e0a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4316459,0.21013283033148022,0.8262146588399728,3.1996086719048294e-05,0.8261729225347716,0.8262548568393328,0.7816096658325167,6.181946435006931e-05,0.7815225504974349,0.7817055793774389,0.6021888954009211,0.0002188061513031755,0.6018437431653951,0.6024004766140316,0.7366710733578035,7.599725730763781e-05,0.7365727664328842,0.7367716134149921,8.016825943290895,0.28811862644740127,7.51936301449843,8.330087066050712,6.169291477029523,0.0796969750332748,6.0217666905373335,6.261217640712857,6.4737430432190495,0.21072175755765685,6.124899381150802,6.752669019624591,33.012420156332276,5.194002574434493,24.723850125431,39.11098585151937,5.300219506473015,0.5621945015127852,4.4696517166347896,6.033601955385215,4.868904361501336,0.48118881726261137,4.157101968303323,5.416767904534936,6.828756295144558,0.7595003026408941,5.710041476413608,7.798331556841731,12.945935426279865,4.288665447612944,7.236947873607276,18.57106124982237,13.31704544976391,0.8451147793909191,11.989014731133219,14.363689021435928,11.067560066779453,0.5588866046168937,10.210106692587335,11.738173974057037,13.457325333729386,1.118402130338473,11.779982612157863,14.905255272363625,53.1250646424635,11.600981710534345,34.43048631770883,69.30289889063556,1.15832259872284,0.01018106994713481,1.1466359261073806,1.17345300977616
greedy,1,0.3,quant_only,0.3019222021102905,5,8b75740ffa26236b71c6a185ae18c16af5474a62934c472dfa6c22917dbd6320,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,26,44,5464791,5464791,0.0,0.8261280617738544,7.197705442176491e-05,0.8260268281394747,0.8262169983553865,0.7815883460468205,3.2838854606966784e-05,0.7815515758157996,0.7816380123932012,0.602299565688757,6.768138097356367e-05,0.60217399371887,0.6023697825422372,0.7366719911698107,4.687305222475428e-05,0.7366026445932664,0.7367188873725928,8.993777963153232,0.45437882205088,8.403787798011713,9.585389171969767,7.3314847114185495,0.11537983321338004,7.170018274337053,7.464655364553134,7.62657495525976,0.28813206758466064,7.245257993539173,7.935528162245949,30.939710891480097,5.649862299983252,22.345170990239957,37.360230013712055,5.310469326891668,0.8602509565439087,4.112943942107306,6.273179293035953,4.868730995804071,0.660589830701517,3.9472701027989388,5.576404044404626,6.924496544525027,1.3328693748037062,5.062805349007249,8.284472674131395,13.04052809067068,5.498102208405702,6.198369348421693,19.086976395919848,14.304247290044898,1.3041596594246707,12.516731740119019,15.677802312367104,12.240553833544254,0.7972526939475553,11.133262732376654,13.094786166523892,14.72571026533842,1.7688254127798098,12.280121461177867,16.479125727588933,52.132969760012585,17.1583131199103,30.01452543150574,73.60893261928142,0.9747408577941664,0.00827656498865382,0.9617774347775855,0.9855289033882152
greedy,1,0.25,prune_quant,0.24907951056957245,5,6ebe0cbf0b46d21012c3866efa25409e576194cb0d65dc379a413f8495177a03,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,31,39,,,,0.8261213315417842,5.393274806316589e-05,0.8260206411797304,0.8261728068648108,0.7815706795385768,4.748153841919549e-05,0.7815094452346388,0.7816498794746295,0.6022054545969022,0.00016604472226260805,0.6020382428869558,0.6025074476783824,0.7366324885590878,7.571624175211184e-05,0.736548175207767,0.7367478003942578,8.223854421299746,0.2666026640416528,7.75302393543783,8.567778572446395,6.6452818146596355,0.05268599110227693,6.557577755302191,6.720852650081118,6.994502131516735,0.20928558640345177,6.642646326993902,7.296469388529659,29.077165065940363,4.544677802010249,21.119920136394157,33.483783941080745,5.247845031636522,0.5588935090992558,4.2806833402278155,5.986547130490604,4.750848049297929,0.38264255832037064,4.074574215337634,5.167485913261771,6.949299136176705,0.9311056233183203,5.340044433251023,8.19701747968793,13.17876829206941,4.688136389664175,6.631373511627316,19.769796412438115,13.471699452936269,0.8246141120917804,12.033707275665645,14.554325702936998,11.429630080237985,0.4327046813588213,10.650594097872574,11.920136942838628,14.158705295994878,1.3905626386467742,11.966184837122759,16.31126144590477,43.63412682276214,11.194510973350624,29.087824135385567,58.57346794256462,1.0752739996610594,0.006248274337940835,1.063796073381659,1.0816836045556482
greedy,1,0.25,prune_only,0.24907951056957245,5,4f1e6c967a81a2ba8c2004b1c85c381813a4f44b8964b3525bf07114a8633e0a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4316459,0.21013283033148022,0.8262001937039549,9.143398973759545e-05,0.8260830448300025,0.8263460147880779,0.7815445447034184,0.00013872104783952606,0.781361282972875,0.7817141087208754,0.6023160120990797,0.00019248003435041303,0.6019957989006596,0.6025614276089596,0.7366869168354843,0.00013637413877902156,0.7364800422345122,0.7368738503726376,7.871743250334227,0.23216667283126696,7.537294994477125,8.096190471348246,6.152485016112527,0.07061154764176454,6.049642339348793,6.245817678670089,6.417716595654686,0.19549452549387264,6.177484492460886,6.659803492948413,29.003148006258584,3.5758011208153917,24.210703422610052,32.46767459435473,5.044292450152117,0.48035710452072056,4.3776150028361345,5.559024597919516,4.656996950507164,0.35446430984210786,4.1420189663767815,5.009080050513148,6.495062662288547,0.7509984584834342,5.326051963493228,7.339903712272644,11.73816535249351,3.779584897625192,6.551763862371444,15.849694991484247,12.916035700486344,0.7046916949775187,12.024064750343115,13.61078954816631,10.829418261225026,0.40952186978710936,10.258959140628576,11.274757018933695,13.003773856908083,1.0340332835754973,11.47276049790283,14.199928722033897,46.407321250672,10.984464635235671,32.51110715790062,58.82198591404632,1.1614288904233636,0.004334745214361997,1.1557753924152103,1.1680459522738496
greedy,1,0.25,quant_only,0.24907951056957245,5,282b193524985f1991e24d6d99e56cc1c8ec137a372074fa183694dcfb2bb151,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,31,39,5464791,5464791,0.0,0.8261410392760261,4.0157715737797265e-05,0.8260836389424169,0.8262015192691284,0.7816107340306189,7.403164513032284e-05,0.7814740895896624,0.7816943580562611,0.6022978004654517,0.00011483169612644514,0.602164143439923,0.6024507722576112,0.7366831912573656,5.022665396595553e-05,0.7366163587455384,0.736767188095878,8.338193036103942,0.303174087267808,7.9608710755328405,8.718774877301204,6.7908016343911495,0.07197994611547659,6.702216962973277,6.896710644165675,7.070751100157698,0.2338183267669247,6.786151618386309,7.362966906900207,29.17714477391155,5.6103557228406284,22.25708012778185,35.452582581576124,5.116336001239429,0.7069985632555682,4.233360048976938,5.960585192874565,4.694260796532035,0.5349177654406027,4.002128029242158,5.317644914612174,6.479599177837372,1.0898215106214366,5.1282058004289865,7.8818019945174465,13.117170955985767,5.369002706662982,6.561074471101162,18.7003895640373,13.454529037343372,1.0080942862596085,12.242875443473014,14.679360070175768,11.515359099333486,0.6165873459391564,10.741101810708642,12.268715460474294,13.764125443994999,1.4831511386552167,11.92373746695618,15.4216381876419,48.89418880826538,16.991982943637485,29.70277678841027,71.72004987795162,1.0522507874697369,0.004750542778006076,1.0466964254366025,1.0579753968530412
greedy,1,0.2,prune_quant,0.19677375257015228,5,7b8ffb5fab14f3eef7d8283d2c757490c09d24d89d8f9ad8be2098ec210eecd3,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,2,31,37,,,,0.8261988230461469,0.00010055821975778889,0.8260421466068175,0.8263307969875175,0.7816081786650507,0.00012017499667308848,0.781459339914663,0.7818264606472661,0.6022536701884731,0.00017744474972667768,0.6019432223685032,0.6024210553475805,0.7366868906332236,0.00010769935188019595,0.7364815696299946,0.7367770886997714,6.314816171046918,0.16967586873303217,6.0905508565759305,6.55827404338938,4.8574462843437995,0.030959354055231647,4.817136408140262,4.894361287976305,5.127820248405139,0.13831532708819208,4.93321418762207,5.273840855807066,25.066954208524812,3.9265062549454623,20.212173496049125,28.960155118243822,5.0259603353507725,0.46828789217582817,4.4433396524875155,5.523963529166811,4.583274200558662,0.36112481791772993,4.069953924044967,5.001310026273131,6.497488180175424,0.7760720725628637,5.405606003478169,7.337042037397623,12.442425128072475,3.498818520002666,6.9868991710245565,16.305611347779617,11.340776506397692,0.6331150413116533,10.533890509063447,12.08223757255619,9.462897852063179,0.39040276895251186,8.921426022425294,9.890007165571053,11.710445142040651,0.9855849540697358,10.301072911048928,12.650980086376268,43.982794385392125,6.99816602638094,33.00354746169179,52.97532219749134,1.4710083266023257,0.005278558166202125,1.4648257082699072,1.4801103141773024
greedy,1,0.2,prune_only,0.19677375257015228,5,4f1e6c967a81a2ba8c2004b1c85c381813a4f44b8964b3525bf07114a8633e0a,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0,1,69,5464791,4316459,0.21013283033148022,0.8261810707338508,1.8388020111093774e-05,0.8261453431408664,0.826195794834984,0.7815441071660401,2.4489613003250776e-05,0.7814954893204195,0.781559442293723,0.6022343325831353,0.00015667721807572648,0.60195326252931,0.602428058645589,0.7366531701610087,5.308547180382855e-05,0.7365666799109843,0.7367250764028546,8.05909658745917,0.39318947221765577,7.615261319832113,8.724235830204195,6.15047519095242,0.0662486471569159,6.073077286904057,6.234022711093227,6.5545914104829235,0.4141226500688486,6.152350548654795,7.312001753598452,31.93216052649671,6.3540808502944275,24.937407501646053,42.238664732605095,5.188865946864011,0.6928280977396826,4.206538630640077,6.1735747132945935,4.702997207641602,0.4646918082774986,3.990578930824995,5.265592131763697,6.868507517501712,1.223237255843184,5.164563469588757,8.805359713733196,12.921357147395593,5.039796390873339,6.076234765350819,19.28466796874993,13.247962534323179,1.079122549928123,11.82179995047219,14.897810543498789,10.886571276932955,0.5460203190774301,10.078891568506759,11.589401867240667,13.561894816036027,1.8731855526435086,11.263457142437499,16.76904110548397,48.61954292591327,12.805719287547326,32.02092960164801,61.78956811004056,1.1618136896501912,0.007232891036328478,1.1504252903503454,1.1704912936407281
