gpu_id,repeat_index,sequence_index,item_id,method,assigned_method,variant,budget,actual_bops,parameter_count_base,parameter_count_pruned,parameter_reduction,AP@0.3,AP@0.5,AP@0.7,mAP,forward_p50_ms,forward_mean_ms,forward_p90_ms,forward_p99_ms,postprocess_mean_ms,postprocess_p50_ms,postprocess_p90_ms,postprocess_p99_ms,total_mean_ms,total_p50_ms,total_p90_ms,total_p99_ms,speedup_vs_same_gpu_fp32,int8_count,fp16_count,fp32_count,evaluated_frames,skipped_frames,frame_order_hash,engine_sha256,cache_cleanup_passed,engine_build_invoked
0,1,1,ga_bops_0.30_prune_quant,ga,ga,prune_quant,0.3,0.3042234480381012,,,,0.8261977836559509,0.7816455477108171,0.6024635204028532,0.7367689505898737,6.847573754688104,8.66966111432273,7.326864404603839,36.54657015265067,6.07514014306737,5.475096171721816,7.845751615241172,18.185321483761033,14.7448012573901,12.379010596002143,15.667774279912313,57.793196225526444,1.0542477145837266,0,26,44,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,2a18f8e1e1aeb90af046ad7b8a38934bf222ff0d6dec06d3ba1945fb8b0e98fb,True,False
0,1,2,ga_bops_0.30_prune_only,ga,ga,prune_only,0.3,0.3042234480381012,5464791,4316459,0.21013283033148022,0.8261641757047146,0.7815049892573755,0.6023201439360031,0.736663102966031,6.176097628970941,8.21460282824134,6.54797637835145,38.96849638780741,5.609574412761487,5.056212889030576,7.25577580742538,14.774280870333307,13.824177241002825,11.258545176436503,14.28742843369643,59.0423810202477,1.1688673682003103,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,da7aa305ac08104fff6d52383e0d979bf1f7f2f0f31504040c802665838d4779,True,False
0,1,3,ga_bops_0.30_quant_only,ga,ga,quant_only,0.3,0.3042234480381012,5464791,5464791,0.0,0.8261361660010073,0.7815531876537695,0.6025821861116311,0.7367571799221359,7.377218687906861,9.132288323563666,7.7248023978124065,33.358800532281485,5.695740658739897,5.249165929853916,7.290958845987916,14.544016830623065,14.828028982303563,12.650031674032409,15.355739711473387,61.80580666908439,0.9785583546760356,0,26,44,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,2748bf5bfb7dc4982c17917905b246cd2dabcecf54ee1ab8bb329a0084fd747e,True,False
0,1,4,ga_bops_0.25_prune_quant,ga,ga,prune_quant,0.25,0.25451675057411194,,,,0.8262257708648887,0.7816349674130623,0.602227004557401,0.7366959142784507,5.02934493124485,6.649159592379718,5.347113714863857,31.191852403169946,5.493502539039583,5.057834088802338,7.239637477323413,13.416479248553498,12.142662131419302,10.114276393627126,12.728658085688949,57.02719704246904,1.4353835499480452,1,29,40,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,6c950f8ddadf52420fe8581a8fca2afa9cf73b1e793cd0287ceddb310e7f6233,True,False
0,1,5,ga_bops_0.25_prune_only,ga,ga,prune_only,0.25,0.25451675057411194,5464791,4334751,0.2067855842977343,0.8261714426088103,0.7815424892686841,0.6025100351628948,0.7367413223467963,6.206765305250883,7.97180117197121,6.60466062836349,31.62480973947435,5.629351266017918,5.095866043120623,7.258347515016794,17.317537153139668,13.601152437989127,11.295538473253448,14.09214388889571,54.903323141223396,1.16309198532385,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,c9279cf04147c6c6d5d0196e426e098690a550af59b9cec493411f4e6f0a046a,True,False
0,1,6,ga_bops_0.25_quant_only,ga,ga,quant_only,0.25,0.25451675057411194,5464791,5464791,0.0,0.8260643772009828,0.7815549399571413,0.6020635331349667,0.736560950097697,5.219453635315101,6.949712898535715,5.640763261665901,27.19325179232793,5.8784607409766645,5.2102599292993546,7.985458802431822,17.015114268287945,12.828173639512379,10.491545001665752,13.912643849228822,53.70446722332558,1.3831024252191915,1,29,40,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,7a2a13752e0d2c96f27b18bf1b6f47acc174b6d88c21c73791cf93b2e9827cba,True,False
0,1,7,ga_bops_0.20_prune_quant,ga,ga,prune_quant,0.2,0.2043001502752304,,,,0.8262904018796088,0.7815952335038571,0.6020587537000394,0.7366481296945017,4.935810264820854,6.475042777688827,5.303341072673598,27.47267743571218,5.51053921847207,5.008145933970809,7.15629099868238,17.66577130183576,11.985581996160898,9.984493721276522,12.635967414826156,54.81729839927357,1.462584377032462,3,29,38,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,932907fbb35315efc2c5ff1615465d73aa6d6c1ac74d71fd28034b250563a8d4,True,False
0,1,8,ga_bops_0.20_prune_only,ga,ga,prune_only,0.2,0.2043001502752304,5464791,4298167,0.21348007636522603,0.8261319177821401,0.7814557518384403,0.6019646111917167,0.7365174269374325,6.276759319007397,8.55660723647766,7.65542561809222,36.78803592918453,6.48842086206524,5.287280073389411,10.026389546692375,23.850401332601898,15.045028098542899,11.6929995516936,17.794202687218785,71.86541631195468,1.1501219999725998,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f9919a0d448f23cddffc4dffa911f500402ccfaf5a09e9dad1dac821b2a1fbd2,True,False
0,1,9,ga_bops_0.20_quant_only,ga,ga,quant_only,0.2,0.2043001502752304,5464791,5464791,0.0,0.8263284192338627,0.7815876510141788,0.6024319309295901,0.7367826670592105,5.081869972248872,6.792814542407711,5.447955258811513,26.92187658820137,5.591723492552301,5.2441980224102736,7.20899454317987,15.222606156021236,12.384538034960011,10.369444576402504,12.83987401984632,61.39526148636108,1.4205477552053167,3,29,38,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f880f95066d88cedca847e79a5c55cc87a46d9817beaa71f0861c249cef89e41,True,False
0,1,10,ga_bops_0.15_prune_quant,ga,ga,prune_quant,0.15,0.1545257717370987,,,,0.8260232487332496,0.7813692249216825,0.6020922831824531,0.7364949189457951,4.6759736724197865,6.208881532557507,5.099016319339475,27.02823820522518,5.487870864618034,5.004699109122157,7.20946341753006,14.258062914013806,11.696752397175542,9.724049906556804,12.378852115944028,55.238510010132146,1.5438579185985095,10,31,29,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,ebe44ee96e4652e6b66b13dc89033b05e3ede730446d60485a0623665e02fe62,True,False
